orbital_period,transit_duration,planetary_radius,stellar_magnitude,transit_depth,impact_parameter,equilibrium_temperature,stellar_radius,stellar_mass,disposition_score,object_id,dataset,disposition
11.4756978,0.808,14.1098,9.3871,8341.0,,512.0,2.13,,,1111.01,TESS,FALSE_POSITIVE
2.78186,2.456,4.92567,9.5162,490.0,,1680.0,2.21,,,1112.01,TESS,FALSE_POSITIVE
6.4410082,1.798,4.59203,9.66865,7076.0,,471.0,0.53,,,1113.01,TESS,FALSE_POSITIVE
5.0100708,2.0644756,2.3107394,9.5268,409.4812214,,971.6657708,0.906282,,,1116.01,TESS,CANDIDATE
2.2281625,2.015,2.56778,10.4055,630.0,,1434.0,1.02,,,1117.01,TESS,CANDIDATE
4.13812,3.911,,10.5084,5560.0,,1386.0,,,,1118.01,TESS,FALSE_POSITIVE
2.4997996,2.865171,13.8516093,11.6035,14621.2059647,,1399.9894384,1.13732,,,112.01,TESS,CANDIDATE
1.66226,3.321,13.3343,10.4063,6030.0,,2561.0,1.64,,,1120.01,TESS,FALSE_POSITIVE
4.07611,2.062,,11.0605,1454.18,,,,,,1121.01,TESS,FALSE_POSITIVE
3.6245513,3.042,4.3503,10.2934,1299.0,,,1.38,,,1122.01,TESS,FALSE_POSITIVE
0.7724825,1.3744974,4.1624907,8.0465,211.3168519,,3996.2877922,2.5027299,,,1125.01,TESS,CANDIDATE
1.6268695,3.231,2.36498,10.3579,1502.0,,1850.0,0.73,,,1126.01,TESS,FALSE_POSITIVE
2.32439,4.453,,7.3163,2704.18,,4502.0,,,,1127.01,TESS,FALSE_POSITIVE
13.5499,1.795,6.24633,9.7298,1180.0,,660.0,1.63,,,1128.01,TESS,FALSE_POSITIVE
4.43651,3.365,19.9664,8.7823,1520.0,,2653.0,2.32,,,1129.01,TESS,FALSE_POSITIVE
3.372877,2.63426,14.201803,12.1893,17163.60419,,1270.187448,1.02,,,113.01,TESS,CANDIDATE
8.34998,1.836,11.1424,10.1429,16680.0,,588.0,0.74,,,1130.01,TESS,CONFIRMED
4.0686405,1.8373729,3.7548333,10.1429,2650.0950013,,772.378302,0.741921,,,1130.02,TESS,CONFIRMED
0.5860366,0.8098934,4.906408,9.2872,410.5241553,,3263.6721812,2.39803,,,1131.01,TESS,CANDIDATE
1.5502952,2.938,3.34528,9.2293,411.0,,2839.0,1.86,,,1132.01,TESS,FALSE_POSITIVE
1.80709,3.297,4.86242,9.11458,450.0,,2569.0,2.2,,,1133.01,TESS,FALSE_POSITIVE
18.6922101,7.765,18.1458,9.03609,11126.0,,1141.0,1.65,,,1134.01,TESS,FALSE_POSITIVE
8.0277326,4.284,9.06883,9.02855,5705.0,,1106.0,1.15,,,1135.01,TESS,CONFIRMED
