orbital_period,transit_duration,planetary_radius,stellar_magnitude,transit_depth,impact_parameter,equilibrium_temperature,stellar_radius,stellar_mass,disposition_score,object_id,dataset,disposition
1.399326503,1.8305,1.0,15.447,206.4,0.009,1143.0,0.728,0.722,0.0,K01514.01,KEPLER,FALSE_POSITIVE
1.937029968,1.4727,0.87,14.39,312.3,0.105,802.0,0.49,0.505,0.889,K01515.01,KEPLER,CONFIRMED
7.06117322,1.0406,1.23,14.39,481.7,0.845,521.0,0.49,0.505,0.991,K01515.02,KEPLER,CONFIRMED
20.55331441,5.3136,3.19,14.829,678.3,0.795,749.0,1.112,1.157,1.0,K01516.01,KEPLER,CONFIRMED
40.0686713,5.8875,3.1,14.683,970.9,0.029,560.0,0.992,0.924,1.0,K01517.01,KEPLER,CONFIRMED
114.73658,12.0355,12.28,14.6,4850.0,0.595,476.0,1.699,0.969,1.0,K01574.01,KEPLER,CONFIRMED
191.239133,16.942,6.47,14.6,1061.2,0.876,401.0,1.699,0.969,0.0,K01574.02,KEPLER,CONFIRMED
5.83393857,4.5813,1.98,14.6,134.4,0.398,1285.0,1.699,0.969,0.952,K01574.03,KEPLER,CANDIDATE
10.41572666,2.7719,3.01,14.072,825.3,0.682,797.0,0.987,0.947,1.0,K01576.01,KEPLER,CONFIRMED
14.97031664,5.884,2.53,14.167,290.5,0.352,883.0,1.483,1.066,0.999,K01647.01,KEPLER,CONFIRMED
32.2753853,8.622,2.31,14.167,223.9,0.608,683.0,1.483,1.066,0.987,K01647.02,KEPLER,CONFIRMED
6.33027476,3.67,1.02,14.167,89.2,0.3288,1046.0,1.07,0.964,,K01647.03,KEPLER,CANDIDATE
38.3262237,3.073,2.43,14.31,392.1,0.963,480.0,0.903,0.821,0.994,K01648.01,KEPLER,CONFIRMED
4.04355245,1.965,1.75,14.963,416.2,0.984,613.0,0.532,0.573,0.992,K01649.01,KEPLER,CONFIRMED
5.59728249,1.795,3.28,15.969,1407.3,0.473,930.0,0.858,0.953,1.0,K01758.01,KEPLER,CANDIDATE
5.52418625,2.826,2.25,15.377,491.0,0.492,976.0,1.004,0.865,0.677,K01760.01,KEPLER,CONFIRMED
8.77514782,3.176,1.91,15.377,351.9,0.504,837.0,1.004,0.865,0.972,K01760.02,KEPLER,CONFIRMED
10.12742274,1.2762,3.8,15.623,933.5,0.696,969.0,1.162,1.232,1.0,K01761.01,KEPLER,FALSE_POSITIVE
0.870693883,1.2137,2.09,14.996,438.5,0.832,1876.0,0.883,0.94,0.406,K01762.01,KEPLER,FALSE_POSITIVE
27.5071114,5.907,2.58,15.219,580.7,0.918,569.0,0.88,0.977,1.0,K01518.01,KEPLER,CONFIRMED
5.1443645,2.703,1.55,15.369,310.7,0.031,923.0,0.904,0.83,1.0,K01519.01,KEPLER,CONFIRMED
18.45848388,3.3703,2.5,14.516,535.3,0.832,632.0,0.948,0.859,1.0,K01520.01,KEPLER,CONFIRMED
25.9421582,4.045,1.95,14.817,569.7,0.577,501.0,0.796,0.891,1.0,K01521.01,KEPLER,CONFIRMED
21.06075303,5.2472,1.78,13.182,301.2,0.176,669.0,1.034,0.94,1.0,K00177.01,KEPLER,CONFIRMED
13.08424286,3.0401,2.71,14.072,662.0,0.701,739.0,0.987,0.947,1.0,K01576.02,KEPLER,CONFIRMED
2.684328541,2.69382,12.73,14.29,18136.0,0.076,1265.0,0.956,0.859,0.995,K00183.01,KEPLER,CONFIRMED
23.3397956,1.923,1.23,14.072,125.1,0.4757,653.0,1.084,0.983,,K01576.03,KEPLER,CANDIDATE
2.806243488,1.6271,1.41,15.988,599.6,0.043,771.0,0.581,0.595,1.0,K01577.01,KEPLER,CONFIRMED
2.27190723,5.383,1.12,14.459,149.0,0.719,1318.0,0.856,0.856,0.0,K01578.01,KEPLER,FALSE_POSITIVE
7.132351753,2.9674,49.34,13.337,744.1,1.206,1579.0,1.93,1.633,0.0,K01579.01,KEPLER,FALSE_POSITIVE
6.53194024,3.3351,3.09,15.28,771.9,0.83,907.0,0.977,0.856,1.0,K01650.01,KEPLER,CONFIRMED
51.3011844,5.359,2.07,14.739,498.9,0.003,492.0,0.929,1.014,0.994,K01651.01,KEPLER,CONFIRMED
1.097211085,1.6738,16.07,15.155,38946.0,1.145,740.0,0.334,0.339,0.0,K01654.01,KEPLER,FALSE_POSITIVE
0.938466959,1.3015,1.58,13.757,217.4,0.054,1876.0,1.087,0.906,1.0,K01655.01,KEPLER,CONFIRMED
51.3901452,5.995,3.62,15.03,494.0,0.946,570.0,1.292,1.173,0.996,K01656.01,KEPLER,CANDIDATE
3.217518511,2.11481,11.38,14.835,14319.0,0.638,1185.0,0.903,0.882,1.0,K00195.01,KEPLER,CONFIRMED
4.66271902,2.757,3.86,13.297,1630.6,0.485,1039.0,0.939,1.051,1.0,K01779.01,KEPLER,CONFIRMED
11.8150174,2.834,3.48,13.297,1003.0,0.875,762.0,0.939,1.051,1.0,K01779.02,KEPLER,CONFIRMED
7.834433676,2.89,3.47,12.231,2018.1,0.714,689.0,0.72,0.822,1.0,K01781.01,KEPLER,CONFIRMED
3.005156911,2.0747,2.2,12.231,691.6,0.844,949.0,0.72,0.822,1.0,K01781.02,KEPLER,CONFIRMED
33.3856176,5.0361,2.48,14.264,553.2,0.562,580.0,1.022,0.974,0.998,K01522.01,KEPLER,CONFIRMED
8.48039789,6.249,1.71,14.673,259.7,0.486,866.0,1.05,0.93,0.0,K01523.01,KEPLER,FALSE_POSITIVE
1.333395306,1.188,0.86,15.299,114.5,0.151,1390.0,0.811,0.807,0.0,K01524.01,KEPLER,FALSE_POSITIVE
7.71467686,4.5871,4.65,12.082,233.9,0.899,1622.0,2.599,1.714,1.0,K01525.01,KEPLER,CONFIRMED
4.4444826,3.686,1.71,15.216,163.0,0.941,1217.0,1.079,1.135,1.0,K01526.01,KEPLER,CONFIRMED
21.3781146,19.359,3.18,15.686,556.1,0.906,727.0,1.131,1.219,0.0,K01580.01,KEPLER,FALSE_POSITIVE
29.5422566,13.902,3.15,15.481,879.9,0.959,515.0,0.803,0.877,1.0,K01581.01,KEPLER,CONFIRMED
144.551628,16.599,3.06,15.481,1035.2,0.887,303.0,0.803,0.877,0.994,K01581.02,KEPLER,CONFIRMED
186.4361811,5.774,11.32,15.402,4347.0,0.921,353.0,1.37,0.926,1.0,K01582.01,KEPLER,CANDIDATE
8.04727721,5.159,2.33,15.068,486.0,0.937,855.0,0.849,0.942,1.0,K01583.01,KEPLER,CONFIRMED
5.87063416,2.5736,1.44,15.961,505.6,0.642,616.0,0.612,0.624,0.998,K01584.01,KEPLER,CONFIRMED
15.358767771,4.1223,10.89,14.991,14638.0,0.487,662.0,0.887,0.874,0.998,K00191.01,KEPLER,CONFIRMED
29.5390897,4.139,2.51,15.111,403.3,0.213,714.0,1.238,1.298,1.0,K01659.01,KEPLER,CONFIRMED
35.6364022,4.888,1.99,15.614,452.6,0.654,537.0,0.887,0.978,0.985,K01660.01,KEPLER,CANDIDATE
0.94773253,1.7645,45.58,11.51,11306.0,1.186,2321.0,1.269,0.895,0.0,K01661.01,KEPLER,FALSE_POSITIVE
0.784031658,0.7773,1.55,15.479,352.2,0.102,1705.0,0.824,0.937,0.0,K01662.01,KEPLER,FALSE_POSITIVE
8.98128472,5.0397,7.19,15.703,4924.0,0.294,898.0,1.022,1.133,0.978,K01458.01,KEPLER,CANDIDATE
13.07141889,3.0946,2.47,13.717,251.1,0.751,964.0,1.439,1.123,1.0,K00171.02,KEPLER,CONFIRMED
0.692015479,1.1315,19.31,15.692,4518.1,1.267,1057.0,0.497,0.503,0.0,K01459.01,KEPLER,FALSE_POSITIVE
17.0421346,7.507,5.14,15.57,3616.7,0.784,594.0,0.773,0.854,0.0,K01460.01,KEPLER,FALSE_POSITIVE
7.94671044,2.8419,27.43,15.791,6084.4,1.255,673.0,0.702,0.789,0.0,K01461.01,KEPLER,FALSE_POSITIVE
3.74781242,5.241,38.04,17.445,5367.0,1.258,1172.0,1.0,1.0,0.0,K01462.01,KEPLER,FALSE_POSITIVE
192.667139,5.443,3.64,14.879,1148.3,0.911,283.0,0.878,0.863,0.99,K01527.01,KEPLER,CANDIDATE
3.989544192,1.591,0.93,14.083,190.0,0.085,903.0,0.688,0.765,1.0,K01528.01,KEPLER,CONFIRMED
17.9776037,4.605,1.58,14.307,213.9,0.721,752.0,1.006,1.066,1.0,K01529.01,KEPLER,CONFIRMED
11.8693144,4.653,1.09,14.307,101.9,0.73,864.0,1.006,1.066,1.0,K01529.02,KEPLER,CONFIRMED
12.98494603,3.4497,1.64,13.029,257.2,0.046,818.0,1.025,0.93,1.0,K01530.01,KEPLER,CONFIRMED
7.300735516,5.78725,13.32,14.933,13052.0,0.446,1086.0,1.138,1.169,0.004,K00184.01,KEPLER,FALSE_POSITIVE
19.17893976,5.144,2.4,15.401,752.8,0.004,640.0,0.881,0.979,1.0,K01585.01,KEPLER,CONFIRMED
6.99130452,2.1568,1.95,14.94,555.4,0.74,716.0,0.761,0.86,1.0,K01586.01,KEPLER,CONFIRMED
52.971584,3.4632,29.02,15.7,3882.6,1.259,402.0,0.789,0.808,0.0,K01587.01,KEPLER,CANDIDATE
3.517494725,1.5639,1.42,14.699,532.8,0.742,704.0,0.564,0.578,1.0,K01588.01,KEPLER,CONFIRMED
6.93365167,4.608,1.7,14.042,119.6,0.904,1104.0,1.304,1.01,0.993,K01665.01,KEPLER,CONFIRMED
5.91393977,0.562,1.07,14.042,84.0,0.0896,1112.0,1.129,1.208,,K01665.02,KEPLER,CANDIDATE
61.0373591,8.378,3.38,14.171,437.5,0.071,610.0,1.614,1.358,0.989,K01669.01,KEPLER,CONFIRMED
33.8677783,3.72,2.31,15.81,894.8,0.787,394.0,0.691,0.683,0.991,K01672.01,KEPLER,CONFIRMED
14.62399621,2.193,21.92,15.789,1082.0,1.209,681.0,0.815,0.907,1.0,K01675.01,KEPLER,CANDIDATE
1064.2680956,11.5521,33.63,12.328,22772.0,0.447,281.0,2.173,1.174,0.0,K01463.01,KEPLER,FALSE_POSITIVE
9.771462706,1.767,10.15,14.245,6933.2,0.946,799.0,0.853,0.947,0.0,K01465.01,KEPLER,CANDIDATE
281.5628889,8.853,10.83,15.962,21012.0,0.0,214.0,0.776,0.755,0.998,K01466.01,KEPLER,CANDIDATE
1.157808038,3.6705,22.9,15.837,866.7,1.203,1579.0,0.886,0.975,0.0,K01467.01,KEPLER,FALSE_POSITIVE
6.14281498,4.624,1.82,13.45,122.0,0.67,1355.0,1.554,1.182,0.0,K00178.01,KEPLER,FALSE_POSITIVE
5.69919592,2.3906,1.16,13.069,159.4,0.007,964.0,0.932,0.986,1.0,K01531.01,KEPLER,CONFIRMED
18.11473813,5.2706,2.49,12.841,241.5,0.896,830.0,1.36,1.194,0.997,K01532.01,KEPLER,CONFIRMED
6.24145791,3.0998,1.6,13.939,163.7,0.029,1111.0,1.259,1.026,1.0,K01533.01,KEPLER,CONFIRMED
20.4222447,6.22,1.78,13.47,189.3,0.059,785.0,1.299,1.157,1.0,K01534.01,KEPLER,CONFIRMED
8.72585478,4.473,2.86,14.764,446.7,0.911,985.0,1.131,0.987,0.998,K01589.01,KEPLER,CONFIRMED
12.88291395,5.676,3.15,14.764,460.5,0.962,865.0,1.131,0.987,1.0,K01589.02,KEPLER,CONFIRMED
27.4345973,5.038,2.56,14.764,472.6,0.603,672.0,1.131,0.987,1.0,K01589.03,KEPLER,CONFIRMED
4.22453631,3.128,1.6,14.764,159.1,0.823,1254.0,1.131,0.987,0.996,K01589.04,KEPLER,CONFIRMED
44.5520266,6.0,2.29,14.764,362.1,0.689,572.0,1.131,0.987,0.996,K01589.05,KEPLER,CONFIRMED
52.069002,3.0089,2.92,14.279,558.3,0.275,524.0,1.246,1.008,0.994,K01677.01,KEPLER,CONFIRMED
2.418406841,2.0744,2.25,14.991,665.4,0.018,1226.0,0.887,0.874,0.996,K00191.02,KEPLER,CONFIRMED
8.51170088,2.9,,14.279,,,,,,,K01677.02,KEPLER,CANDIDATE
5.0825188,3.328,0.88,14.445,105.0,0.522,968.0,0.834,0.93,0.0,K01680.01,KEPLER,FALSE_POSITIVE
6.93910337,2.977,1.41,15.855,614.7,0.966,445.0,0.42,0.45,1.0,K01681.01,KEPLER,CANDIDATE
9.11500269,4.558,1.78,14.63,268.3,0.675,906.0,1.028,1.039,0.997,K01683.01,KEPLER,CONFIRMED
8.48031942,7.297,4.54,15.262,1426.7,0.918,918.0,0.991,0.983,0.0,K01468.01,KEPLER,FALSE_POSITIVE
13.7223682,5.1231,2.23,13.749,571.1,0.009,746.0,0.943,0.813,1.0,K00172.01,KEPLER,CONFIRMED
3.582076914,4.4228,5.33,15.193,1534.4,0.966,1265.0,0.993,0.95,0.0,K01469.01,KEPLER,FALSE_POSITIVE
15.43400996,4.2572,4.3,15.703,1785.9,0.707,721.0,0.951,1.065,1.0,K01470.01,KEPLER,CONFIRMED
1.780984316,2.173,2.33,15.516,590.9,0.782,1397.0,0.87,0.968,0.0,K01471.01,KEPLER,FALSE_POSITIVE
7.63846084,3.957,1.12,13.47,71.7,0.405,1089.0,1.299,1.157,0.993,K01534.02,KEPLER,CONFIRMED
70.6981724,6.632,1.63,13.046,357.7,0.026,417.0,0.866,0.94,0.956,K01535.01,KEPLER,CONFIRMED
3.74443645,2.9191,1.1,12.71,73.3,0.169,1328.0,1.293,1.132,1.0,K01536.01,KEPLER,CONFIRMED
10.19154678,6.165,1.39,11.74,61.3,0.659,1144.0,1.684,1.156,0.924,K01537.01,KEPLER,CANDIDATE
10.581581895,6.66929,53.19,13.936,112640.0,0.202,1098.0,1.567,1.061,0.0,K01538.01,KEPLER,FALSE_POSITIVE
2.819453322,4.4127,29.8,14.569,71867.0,0.532,1357.0,1.074,0.9,0.488,K01539.01,KEPLER,FALSE_POSITIVE
12.89006728,3.555,1.93,15.674,602.5,0.082,620.0,0.812,0.781,0.998,K01590.01,KEPLER,CANDIDATE
23.210509958,3.09802,21.19,14.228,28737.0,0.954,595.0,0.809,0.895,0.0,K00185.01,KEPLER,CANDIDATE
2.35574505,1.796,1.34,15.674,266.9,0.5,1093.0,0.812,0.781,0.903,K01590.02,KEPLER,CONFIRMED
4.74666128,2.093,1.3,15.674,256.8,0.441,865.0,0.812,0.781,0.996,K01590.03,KEPLER,CANDIDATE
19.65639342,3.226,2.83,15.372,843.2,0.955,549.0,0.74,0.828,1.0,K01591.01,KEPLER,CONFIRMED
62.81584402,2.6901,57.62,12.849,1688.4,1.31,582.0,1.492,1.379,0.0,K01684.01,KEPLER,FALSE_POSITIVE
70.468171,6.653,3.46,14.811,922.4,0.031,511.0,1.131,1.162,0.365,K01685.01,KEPLER,CONFIRMED
56.86716792,4.23,,15.886,,,,,,,K01686.01,KEPLER,FALSE_POSITIVE
3.93246069,2.1763,1.65,15.32,455.5,0.416,894.0,0.779,0.756,1.0,K01687.01,KEPLER,CONFIRMED
0.921030497,2.6077,1.62,14.542,101.5,0.025,2362.0,1.615,1.115,1.0,K01688.01,KEPLER,CONFIRMED
5.960400011,2.8617,2.85,12.557,828.3,0.8,890.0,0.886,0.978,1.0,K01692.01,KEPLER,CONFIRMED
85.3514875,6.7504,6.31,15.061,4674.7,0.052,390.0,0.938,0.966,0.936,K01472.01,KEPLER,CONFIRMED
23.02028478,3.544,7.58,15.573,5077.8,0.794,604.0,0.956,1.046,1.0,K01473.01,KEPLER,CANDIDATE
69.72646639,3.7177,11.65,13.005,4491.2,0.019,613.0,1.731,1.398,0.985,K01474.01,KEPLER,CONFIRMED
1.609321941,1.6067,1.57,15.937,728.5,0.016,958.0,0.603,0.609,1.0,K01475.01,KEPLER,CONFIRMED
9.51220046,2.9497,1.99,15.937,1169.4,0.133,530.0,0.603,0.609,0.975,K01475.02,KEPLER,CONFIRMED
4.72941177,2.234,1.22,15.937,434.3,0.236,669.0,0.603,0.609,0.987,K01475.03,KEPLER,CONFIRMED
4.887803076,2.36255,4.82,9.174,4315.8,0.054,800.0,0.763,0.83,0.913,K00003.01,KEPLER,CONFIRMED
4.437962934,4.69813,18.05,13.438,16388.0,0.069,1338.0,1.415,1.093,0.761,K00020.01,KEPLER,CONFIRMED
20.74028645,10.3939,4.24,13.955,1023.3,0.431,798.0,1.299,1.129,0.999,K00179.01,KEPLER,CONFIRMED
1.207852845,3.5802,38.59,15.559,49720.0,1.113,1539.0,0.797,0.791,0.0,K01540.01,KEPLER,FALSE_POSITIVE
2.379282197,3.1729,25.74,15.189,48434.0,0.003,1571.0,1.162,1.232,0.759,K01541.01,KEPLER,FALSE_POSITIVE
26.0692512,7.487,23.61,14.106,831.5,1.206,591.0,0.91,0.773,0.0,K01592.01,KEPLER,FALSE_POSITIVE
9.69501146,2.75,2.08,15.809,515.2,0.293,833.0,0.914,1.0,0.964,K01593.01,KEPLER,CONFIRMED
15.3825394,3.815,2.14,15.809,550.5,0.015,714.0,0.914,1.0,1.0,K01593.02,KEPLER,CONFIRMED
1.818939148,1.644,1.82,15.134,331.2,0.56,1549.0,0.962,1.036,0.0,K01594.01,KEPLER,FALSE_POSITIVE
40.1097817,5.2096,3.11,14.904,732.0,0.016,556.0,1.169,0.918,1.0,K01595.01,KEPLER,CONFIRMED
0.708621057,1.5041,1.2,14.991,187.5,0.033,1846.0,0.887,0.874,0.998,K00191.03,KEPLER,CANDIDATE
2.46106962,2.184,0.84,12.557,84.2,0.575,1195.0,0.886,0.978,0.959,K01692.02,KEPLER,CONFIRMED
3.403743926,1.5017,10.77,14.98,815.9,1.075,1101.0,0.853,0.906,1.0,K01693.01,KEPLER,FALSE_POSITIVE
8.03753796,2.9118,1.54,14.471,286.5,0.821,744.0,0.804,0.764,1.0,K01700.01,KEPLER,CONFIRMED
2.43902575,1.1598,2.61,11.041,82.5,0.483,2307.0,2.784,1.852,0.983,K01701.01,KEPLER,FALSE_POSITIVE
56.3587987,6.927,5.04,15.792,2559.6,0.906,419.0,0.821,0.824,0.999,K01476.01,KEPLER,CONFIRMED
242.467406,12.808,1.73,13.749,340.3,0.173,286.0,0.943,0.813,0.693,K00172.02,KEPLER,CONFIRMED
169.4976085,7.77,9.06,15.917,12192.0,0.625,272.0,0.787,0.9,0.922,K01477.01,KEPLER,CANDIDATE
76.13622222,7.9393,4.78,12.45,2949.5,0.044,399.0,0.892,0.904,0.961,K01478.01,KEPLER,CONFIRMED
4.9883872,9.142,2.59,15.752,638.2,0.939,990.0,0.823,0.91,0.0,K01479.01,KEPLER,FALSE_POSITIVE
2.586878667,6.1614,19.84,12.897,25480.0,0.651,1666.0,1.172,1.103,0.0,K01542.01,KEPLER,FALSE_POSITIVE
3.964333304,4.7136,37.09,14.985,25886.0,0.094,1680.0,2.318,1.258,0.186,K01543.01,KEPLER,FALSE_POSITIVE
1.525924389,3.15998,49.86,15.063,24627.0,1.217,1722.0,1.06,1.091,0.0,K01544.01,KEPLER,FALSE_POSITIVE
5.910371418,3.88962,12.62,15.169,17219.0,0.065,1053.0,0.958,1.029,0.926,K01545.01,KEPLER,FALSE_POSITIVE
0.917568975,2.0654,11.92,14.456,15805.0,0.667,1748.0,0.893,1.01,0.733,K01546.01,KEPLER,CANDIDATE
5.92365747,2.6302,0.99,15.157,406.5,0.045,531.0,0.496,0.518,1.0,K01596.01,KEPLER,CONFIRMED
105.3582299,3.81,1.87,15.157,1210.2,0.75,204.0,0.496,0.518,0.738,K01596.02,KEPLER,CONFIRMED
3.24325988,3.03318,12.91,14.952,16451.0,0.117,1243.0,1.013,1.027,0.998,K00186.01,KEPLER,CONFIRMED
7.79668781,4.6699,2.44,12.681,361.3,0.005,1116.0,1.276,1.334,1.0,K01597.01,KEPLER,CANDIDATE
56.4758069,5.961,3.22,14.279,1091.8,0.862,417.0,0.839,0.952,0.986,K01598.01,KEPLER,CONFIRMED
92.8747294,7.474,2.64,14.279,658.8,0.917,353.0,0.839,0.952,1.0,K01598.02,KEPLER,CONFIRMED
1.538180949,1.2635,1.0,15.722,841.0,0.932,602.0,0.274,0.26,0.999,K01702.01,KEPLER,CONFIRMED
10.4188915,3.0069,3.17,14.86,670.0,0.856,855.0,1.064,0.946,1.0,K01704.01,KEPLER,CONFIRMED
20.4998763,6.501,2.8,15.442,437.8,0.943,731.0,1.076,1.13,1.0,K01705.01,KEPLER,CONFIRMED
1.921437488,1.9046,1.77,14.131,278.7,0.919,1276.0,0.851,0.784,1.0,K01706.01,KEPLER,CONFIRMED
96.109323,9.877,4.01,15.321,982.3,0.948,409.0,1.005,0.875,0.998,K01707.01,KEPLER,CONFIRMED
20.38174802,3.7922,3.16,15.887,1597.1,0.295,528.0,0.808,0.779,1.0,K01480.01,KEPLER,CONFIRMED
7.00447892,2.669,1.19,15.887,231.4,0.139,754.0,0.808,0.779,0.977,K01480.02,KEPLER,CANDIDATE
5.101375725,2.595,2.84,15.455,894.6,0.027,1050.0,0.954,1.001,1.0,K01481.01,KEPLER,CONFIRMED
3.47021401,2.289,2.4,15.305,1105.2,0.076,933.0,0.744,0.726,0.133,K01484.01,KEPLER,FALSE_POSITIVE
30.69395532,2.9512,13.72,15.673,18121.0,0.001,614.0,1.018,1.086,1.0,K01547.01,KEPLER,CANDIDATE
2.139325409,2.8056,11.61,14.708,6897.8,1.019,1007.0,0.666,0.717,0.0,K01548.01,KEPLER,FALSE_POSITIVE
29.481061268,3.6636,16.61,15.135,11871.0,0.983,571.0,0.901,0.762,0.0,K01549.01,KEPLER,CANDIDATE
572.376632,24.42,5.8,13.955,1743.4,0.712,264.0,1.299,1.129,0.0,K00179.02,KEPLER,CONFIRMED
2.233799622,3.04,28.63,15.195,2658.5,1.249,1287.0,0.846,0.938,0.0,K01550.01,KEPLER,FALSE_POSITIVE
31.13862664,5.2482,12.88,15.821,11427.0,0.889,582.0,1.0,1.114,0.0,K01551.01,KEPLER,FALSE_POSITIVE
13.93068791,2.312,1.4,14.279,186.5,0.912,665.0,0.839,0.952,1.0,K01598.03,KEPLER,CONFIRMED
20.4074846,8.839,2.9,14.802,363.4,0.986,660.0,0.972,1.02,0.9,K01599.01,KEPLER,CONFIRMED
12.36564669,3.644,24.89,14.59,388.4,1.22,804.0,0.952,1.033,0.0,K01600.01,KEPLER,FALSE_POSITIVE
10.35078415,6.253,1.97,14.659,273.1,0.79,842.0,1.08,0.926,0.999,K01601.01,KEPLER,CONFIRMED
62.9224936,11.64,2.75,14.659,417.8,0.928,462.0,1.08,0.926,0.838,K01601.02,KEPLER,CONFIRMED
32.7737631,3.416,5.0,14.758,564.5,0.971,686.0,1.534,1.023,1.0,K01708.01,KEPLER,CANDIDATE
38.6520796,5.607,2.07,14.991,566.5,0.038,487.0,0.887,0.874,0.0,K00191.04,KEPLER,CONFIRMED
14.20442616,3.898,1.9,15.469,800.6,0.011,602.0,0.678,0.758,0.997,K01710.01,KEPLER,CONFIRMED
55.673582,3.778,2.19,15.061,765.1,0.274,384.0,0.808,0.806,0.991,K01711.01,KEPLER,CONFIRMED
6.82778157,2.3726,1.34,15.224,545.8,0.336,577.0,0.574,0.587,1.0,K01713.01,KEPLER,CONFIRMED
0.687895191,2.4233,1.35,15.657,462.5,0.018,1391.0,0.651,0.637,0.0,K01485.01,KEPLER,FALSE_POSITIVE
127.2824442,7.1545,12.04,15.505,8088.6,0.827,392.0,1.183,0.974,1.0,K01486.01,KEPLER,CONFIRMED
10.06083238,4.5718,2.58,13.844,460.2,0.672,899.0,1.14,0.939,1.0,K00173.01,KEPLER,CONFIRMED
30.1837021,5.879,3.65,15.505,974.9,0.011,634.0,1.183,0.974,1.0,K01486.02,KEPLER,CONFIRMED
2.92928244,6.794,38.42,12.674,268.6,1.14,2112.0,2.251,1.253,0.0,K01487.01,KEPLER,FALSE_POSITIVE
77.63424586,4.1002,9.4,15.915,16612.0,0.113,325.0,0.755,0.734,0.939,K01552.01,KEPLER,CANDIDATE
52.75878505,6.6517,8.76,15.182,5805.8,0.344,540.0,1.137,1.221,0.331,K01553.01,KEPLER,CONFIRMED
1.332564478,6.0325,27.04,15.866,1071.5,1.248,1618.0,0.878,0.964,0.0,K01554.01,KEPLER,FALSE_POSITIVE
41.0772969,5.525,3.25,14.907,1216.8,0.03,523.0,0.938,0.773,0.0,K01555.01,KEPLER,FALSE_POSITIVE
135.9121619,5.628,40.18,15.535,10188.0,1.256,370.0,0.959,0.982,0.0,K01556.01,KEPLER,FALSE_POSITIVE
42.4729078,7.253,2.03,14.601,334.0,0.361,539.0,1.111,0.957,1.0,K01952.04,KEPLER,CONFIRMED
15.17026921,4.3311,2.47,13.147,224.8,0.917,905.0,1.369,1.247,0.998,K01955.01,KEPLER,CONFIRMED
39.4576228,9.557,2.8,13.147,244.8,0.967,658.0,1.369,1.247,0.603,K01955.02,KEPLER,CONFIRMED
17.8159689,3.6765,3.12,15.2,776.8,0.911,699.0,0.933,0.968,1.0,K01958.01,KEPLER,CONFIRMED
36.5157639,3.6577,2.55,14.254,861.3,0.787,425.0,0.781,0.772,1.0,K01959.01,KEPLER,CONFIRMED
14.07969236,1.375,2.08,12.261,169.5,0.544,931.0,1.547,1.092,1.0,K02032.01,KEPLER,CONFIRMED
16.54081386,2.5996,1.57,13.755,370.0,0.688,570.0,0.769,0.806,0.998,K02033.01,KEPLER,CONFIRMED
3.609313059,1.7752,3.26,15.54,1375.1,0.408,1092.0,0.868,0.963,1.0,K02034.01,KEPLER,CONFIRMED
1.93155546,1.614,2.25,13.007,504.9,0.861,1290.0,0.858,0.957,1.0,K02035.01,KEPLER,CONFIRMED
8.41100305,2.4553,1.8,15.773,755.6,0.905,472.0,0.539,0.552,0.978,K02036.01,KEPLER,CONFIRMED
13.52252364,3.987,2.11,13.895,690.6,0.216,652.0,0.816,0.875,1.0,K01825.01,KEPLER,CONFIRMED
134.2520474,9.0636,3.43,13.35,832.1,0.001,393.0,1.2,0.991,0.987,K01826.01,KEPLER,CONFIRMED
3.268695042,3.45188,16.91,14.879,10091.0,0.065,1597.0,1.691,1.161,0.999,K00199.01,KEPLER,CONFIRMED
99.7468804,6.804,3.94,14.422,1287.0,0.828,391.0,0.974,0.797,1.0,K01828.01,KEPLER,CONFIRMED
22.84156293,2.5997,30.0,15.911,2940.7,1.267,557.0,0.826,0.858,0.0,K01829.01,KEPLER,FALSE_POSITIVE
11.720123999,3.0039,7.94,14.518,9763.3,0.623,660.0,0.77,0.792,0.998,K00205.01,KEPLER,CONFIRMED
4.33643506,4.1445,1.75,11.704,108.5,0.641,1453.0,1.603,1.275,1.0,K01890.01,KEPLER,CONFIRMED
15.95541913,3.9851,2.18,15.261,762.6,0.314,573.0,0.805,0.776,1.0,K01891.01,KEPLER,CONFIRMED
8.25980352,2.928,1.35,15.261,298.4,0.161,714.0,0.805,0.776,0.99,K01891.02,KEPLER,CONFIRMED
62.5613879,5.907,3.54,15.5,1372.6,0.842,417.0,0.84,0.937,1.0,K01892.01,KEPLER,CONFIRMED
8.96847034,4.4073,2.17,14.128,234.3,0.558,1024.0,1.374,1.054,1.0,K01960.01,KEPLER,CONFIRMED
1.907810683,1.8707,0.91,12.852,120.5,0.41,1268.0,0.824,0.937,1.0,K01961.01,KEPLER,CONFIRMED
32.85862571,3.1483,2.31,10.77,162.8,0.955,691.0,1.414,0.995,1.0,K01962.01,KEPLER,CANDIDATE
48.118812545,5.27958,45.18,14.474,69851.0,1.079,490.0,0.872,0.952,0.0,K00213.01,KEPLER,FALSE_POSITIVE
2.229326354,1.9946,0.6,10.687,49.1,0.249,1273.0,0.865,0.914,1.0,K01964.01,KEPLER,CANDIDATE
2.514628496,1.6239,1.27,14.325,228.4,0.247,1217.0,0.84,0.937,1.0,K01965.01,KEPLER,CONFIRMED
8.025118521,5.3694,7.79,14.153,3120.4,0.454,1093.0,1.369,1.073,1.0,K00219.01,KEPLER,CONFIRMED
